Arrival Rate,TIME_OUT=5.0,TIME_OUT=10.0,TIME_OUT=20.0,TIME_OUT=30.0,TIME_OUT=40.0,TIME_OUT=50.0,TIME_OUT=60.0,TIME_OUT=70.0,TIME_OUT=80.0,TIME_OUT=90.0,TIME_OUT=100.0
2.5,1.6777904401678265,0.7461015319568041,0.39852075111629376,0.25795462020403964,0.1902173784403705,0.15217355895398144,0.13936480530780399,0.09607827146999595,0.08830016993638144,0.0797121266120457,0.07835238563723755
12.894736842105264,1.4931624767371021,0.7596469456497787,0.3920962178898872,0.2514476998147799,0.1954227136729073,0.14846131408083946,0.1270122202586343,0.11369842909680118,0.08602912901062557,0.07627883626403661,0.058858933786949924
23.289473684210527,1.4922149475877335,0.7667560304262574,0.4299135963688604,0.22977518214910234,0.1859786547326916,0.13988812141593213,0.1096013486582452,0.07618672790831671,0.06996688972992895,0.07417311143653228,0.0430400092465266
33.684210526315795,1.4921360879987582,0.7557620476661889,0.30862830261361324,0.2562180503558091,0.15913423919186248,0.14476906453649208,0.09618164982064512,0.10791254189648686,0.07349463397292948,0.060937547703574166,0.0359008130815063
44.078947368421055,1.451499258301037,0.6598049959669425,0.3235552072938833,0.31604251217403734,0.15069425890906027,0.06879917352439437,0.1104631766442988,0.10436553135953566,0.06256253965374863,0.06715775397433354,0.04894433355910904
54.473684210526315,1.7734533625857598,0.8220546921913354,0.2994611834385931,0.23251573944969273,0.1596265046020083,0.12880613110219438,0.08592644749679529,0.09327342298322604,0.06430537617158782,0.05496372832128275,0.026433671816368354
64.86842105263158,1.6107409074151673,0.7748785955361862,0.3857068085679349,0.29027741393483,0.14662666725713908,0.1088171698422306,0.1088101482528692,0.08986782940404947,0.03741566688584788,0.042701654649527666,0.05991330007633737
75.26315789473684,1.467354476224676,0.6595064294946208,0.3161065225086443,0.19047098477851393,0.1488383978957633,0.08926841692710605,0.12925746795112736,0.05271809221281867,0.0651138275917985,0.05062056471646629,0.03650706224646131
85.6578947368421,1.5747371703695348,0.6272169797938805,0.3163822069745926,0.1699866799901676,0.14620468489419833,0.10680656676762669,0.0912597350862191,0.09288117787172441,0.06573006695876023,0.03747073396568473,0.031440916789380546
96.05263157894736,1.668585030730592,0.7462684784994162,0.41138387825086764,0.16375173874120966,0.2190658841491625,0.12415365665887673,0.05722779518816787,0.12873830093264713,0.06935063921939769,0.0671139658970584,0.020613245538334747
106.44736842105262,1.4863445497252192,0.7032009941252226,0.3346241058283776,0.17972962243300108,0.19538445009331512,0.14605784366327412,0.08167208559693405,0.0851660031155259,0.029163512735079947,0.0614542208998569,0.03557535858428885
116.84210526315788,1.5445863784709835,0.7587675281618548,0.3352719803747864,0.23996377507121008,0.10980133979726849,0.09963266924568248,0.08287472376040741,0.04936902273120416,0.015850433475059073,0.07194742991425508,0.016041713664278357
127.23684210526314,1.3632669744974775,0.6242617301359233,0.3236420841195196,0.16742339825471458,0.14056601827748677,0.05944925272310473,0.07576821409056897,0.085341014471866,0.01837567366599036,0.07104909159966871,0.03239636092219229
137.6315789473684,1.4330924397161966,0.6001929278392508,0.31432246073110215,0.3127044037344635,0.1930758488582784,0.048231251969974326,0.07188862273304104,0.04748015198537321,0.050299411468442766,0.03916771122213182,0.017105595016248483
148.02631578947367,1.342440276051335,0.6564716734456891,0.42144528927941755,0.18370480034569692,0.1369762716242517,0.12324097770776554,0.08047373203287941,0.1290946276418476,0.05590039108924891,0.029317124657728306,0.03656470209455789
158.42105263157893,1.5746262929776085,0.7380407327030366,0.2987568263409203,0.17927836616443776,0.1833566203841249,0.1135600953884005,0.10008329924817959,0.06514074661245835,0.052708891123601435,0.036556137552499146,0.02446948103839332
168.8157894736842,1.3167981374888813,0.7413753327849248,0.3424086386302709,0.2002468079106396,0.2039920111114984,0.2170174312711214,0.07800094307094782,0.07252134840081594,0.053513279091961415,0.05459793402271409,0.024925915416625494
179.21052631578945,1.7369334524034918,0.735630771435023,0.3163425868922491,0.27529423890564886,0.12825505366099346,0.10766753077814364,0.10850207846805267,0.03945272077834364,0.061130207914503625,0.03859969087999586,0.019878606674410843
189.6052631578947,1.7374525643293839,0.8270315253968129,0.28645384008098385,0.1718763413375007,0.1225020922491692,0.058299481623585656,0.14966133546661375,0.03505316139730046,0.036134723957281074,0.047661852092740695,0.01195724598203598
199.99999999999997,1.5633802446091662,0.5867098829582738,0.44815740139824667,0.17363559458065353,0.17472378152255172,0.11807295516499654,0.07582706565098372,0.12010709718084717,0.02724659424045825,0.026089799472317626,0.008111677474011494
